367;Ochiq tarmoq yordamida himoyalangan tarmoqni qurish imkoniyatiga ega himoya vositasi bu?;3
;Virtual Private Network.;
;Tarmoqlararo ekran.;
;Antivirus.;
;Router.;
368;"Qaysi tarmoq himoya vositasi tarmoq manzili, identifikatorlar, interfeys manzili, port nomeri va boshqa parametrlar yordamida filtrlashni amalga oshiradi.";3
;Tarmoqlararo ekran.;
;Antivirus.;
;Virtual himoyalangan tarmoq.;
;Hab.;
369;Ichki tarmoq foydalanuvchilarini tashqi tarmoqqa bo’lgan murojaatlarini chegaralash qaysi himoya vositasining vazifasi hisoblanadi.;3
;Tarmoqlararo ekran.;
;Antivirus.;
;Virtual himoyalangan tarmoq.;
;Router.;
370;Tashqi tarmoqdagi foydalanuvchilardan ichki tarmoq resurslarini himoyalash qaysi himoya vositasining vazifasi hisoblanadi.;3
;Tarmoqlararo ekran.;
;Antivirus.;
;Virtual himoyalangan tarmoq.;
;Router.;
371;"Biba modelida birinchi ob’ektning ishonchlilik darajasi I(O1) ga va ikkinchi ob’ektning ishonchlilik darajasi I(O2) ga teng bo’lsa, u holda ushbu ikkita ob’ektdan iborat bo’lgan uchinchi ob’ektning ishonchlilik darajasi nimaga teng bo’ladi? Bu yerda, I(O1)<I(O2).";3
;I(O1).;
;I(O2).;
;I(O2) va I(O2) ga bog’liq emas.;
;Berilgan shartlar yetarli emas.;
372;Qaysi turdagi shifrlash vositasida shifrlash jarayonida boshqa dasturlar kabi kompyuter resursidan foydalanadi?;3
;Dasturiy.;
;Apparat.;
;Simmetrik.;
;Ochiq kalitli.;
373;"Agar biz O1 ob’ektning butunligiga ishonsak, biroq O2 ob’ektning butunligiga ishonmasak, u holda ob’ekt O ikkita O1 va O2 - ob’ektlardan yaratilgan bo’lsa, u holda ob’ekt O-ning butunligiga ishonmaymiz. Bu qaysi modelni anglatadi?";3
;Biba modelini.;
;Bell-Lapadula modelini.;
;Biror bir modelga tegishli emas.;
;Biba va Bell-Lapadula modellari kombinatsiyasini.;
374;"Bell-Lapadula modelida birinchi ob’ektning xavfsizlik darajasi L(O1) ga va ikkinchi ob’ektning xavfsizlik darajasi L(O2) ga teng bo’lsa, ushbu ikkita ob’ektdan iborat bo’lgan uchinchi ob’ektning xavfsizlik darajasi nimaga teng bo’ladi? Bu yerda, L(O1)>L(O2).";3
;L(O1);
;L(O2);
;L(O1) va L(O2) ga bog’liq emas.;
;Berilgan shartlar yetarli emas.;
375;"Biba modelida birinchi ob’ektning ishonchlilik darajasi I(O1) ga va ikkinchi ob’ektning ishonchlilik darajasi I(O2) ga teng bo’lsa, ushbu ikkita ob’ektdan iborat bo’lgan uchinchi ob’ektning ishonchlilik darajasi nimaga teng bo’ladi? Bu yerda, I(O1)>I(O2).";3
;I(O2);
;I(O1);
;I(O2) va I(O2) ga bog’liq emas.;
;Berilgan shartlar yetarli emas.;
376;RAID 3 texnologiyasiga xos xususiyatni ko'rsating?;3
;diskni navbatlanishi va xatolikni nazoratlash;
;faqat diskni navbatlanishi;
;faqat diskni akslantirish;
;bloklarni navbatlash va akslantirish;
377;RAID 1 texnologiyasiga xos xususiyatni ko'rsating?;3
;diskni akslantirish;
;bitta diskda saqlash;
;diskni navbatlanishi va xatolikni nazoratlash;
;bloklarni navbatlash va bitta diskda saqlash;
378;"RAID 0 texnologiyasining vazifasi;";3
;diskni navbatlanishi;
;diskni akslantirish;
;diskni navbatlanishi va xatolikni nazoratlash;
;bloklarni navbatlash va akslantirish;
379;"Agar ob’ektning xavfsizlik darajasi sub’ektning xavfsizlik darajasidan kichik yoki teng bo’lsa, u holda O’qish uchun ruxsat beriladi. Ushbu qoida qaysi foydalanishni boshqarish usuliga tegishli.";3
;MAC;
;DAC;
;RMAC;
;ABAC;
380;"Bell-Lapadula modelida birinchi ob’ektning xavfsizlik darajasi L(O1) ga, ikkinchi ob’ektning xavfsizlik darajasi L(O2) ga va uchinchi ob’ektning xavfsizlik darajasi L(O3) teng bo’lsa, u holda ushbu uchta ob’ektdan iborat bo’lgan to’rtinchi ob’ektning xavfsizlik darajasi nimaga teng bo’ladi? Bu yerda, L(O1)<L(O2)<L(O3).";3
;L(O3).;
;L(O1).;
;L(O2).;
;Berilgan shartlar yetarli emas.;
381;"Bell-Lapadula modelida birinchi ob’ektning xavfsizlik darajasi L(O1) ga va ikkinchi ob’ektning xavfsizlik darajasi L(O2) ga teng bo’lsa, u holda ushbu ikkita ob’ektdan iborat bo’lgan uchinchi ob’ektning xavfsizlik darajasi nimaga teng bo’ladi? Bu yerda, L(O1)<L(O2).";3
;L(O2).;
;L(O1).;
;L(O1) va L(O2) ga bog’liq emas.;
;Berilgan shartlar yetarli emas.;
382;"Biba modelida birinchi ob’ektning ishonchlilik darajasi I(O1) ga, ikkinchi ob’ektning ishonchlilik darajasi I(O2) ga va uchinchi ob’ektning ishonchlilik darajasi I(O3) teng bo’lsa, u holda ushbu uchta ob’ektdan iborat bo’lgan to’rtinchi ob’ektning ishonchlilik darajasi nimaga teng bo’ladi? Bu yerda, I(O1)>I(O2)>I(O3).";3
;I(O3).;
;I(O2).;
;I(O1).;
;Berilgan shartlar yetarli emas.;
